id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1129179985644851742,1 bedroom luxury apartment Bishop Arts,544759124,Britany,,District 1,32.749112,-96.849358,Entire home/apt,131,2,5,2024-06-23,1.44,4,87,5,
1129199777334260949,2 Queen Room close to D-Town!,454503385,Melissa,,District 1,32.74151,-96.85457,Private room,65,30,0,,,10,178,0,
1129227322708679457,Cozy King Bedrm Close to D-town,454503385,Melissa,,District 1,32.74361,-96.85454,Private room,60,30,0,,,10,178,0,
1129345800150459676,Modern Nest,330299170,Leslie,,District 2,32.797116370511475,-96.77528966644793,Entire home/apt,108,1,0,,,1,269,0,
1129589018944892971,A SuperHost’s Surprise!,21232003,Zoe,,District 14,32.780625376443375,-96.79981516919996,Entire home/apt,99,1,16,2024-07-22,3.81,3,75,16,
1129703863535919761,Home Away From Home,133576739,Annabelle,,District 10,32.91098,-96.70779,Private room,35,14,0,,,1,344,0,
1129754492074777119,Holiday Inn Dallas Market Center,445110639,Jean,,District 2,32.8063553,-96.8290385,Private room,336,1,0,,,3,269,0,
1129762363339003424,Renaissance Dallas Hotel,445110639,Jean,,District 2,32.804911931750965,-96.83073644791301,Private room,620,1,0,,,3,269,0,
1129769764978897916,The Westin Galleria Dallas,445110639,Jean,,District 11,32.9299791,-96.8199908,Private room,,1,0,,,3,269,0,
1129776959502940018,Game Point in White Rock,442994570,Todd,,District 7,32.79547829698128,-96.70330128587536,Entire home/apt,123,2,2,2024-05-27,0.46,23,324,2,
1129946601650689134,1 bedroom apartment,544759124,Britany,,District 14,32.7965327,-96.78815449999999,Entire home/apt,138,1,2,2024-05-26,0.50,4,269,2,
1129992425108262585,Uptown Condo 3,191412276,Ruwani,,District 14,32.806087,-96.81084729999999,Entire home/apt,99,2,4,2024-08-11,1.13,4,128,4,
1130005658502834197,Elegant 2BR | Bishop Arts | No Cleaning Fee - I,483533116,Paul,,District 1,32.74841626645094,-96.84886071013928,Entire home/apt,140,1,6,2024-08-02,6,38,362,6,
1130020595513555296,Modern Home with Putting Green,447301823,Kayla,,District 1,32.72938,-96.87663,Entire home/apt,317,3,5,2024-07-23,1.65,1,236,5,
1130090372001570549,Stunning 3-Story Home: 1 Min to Lower Greenville,47055693,Gabriel,,District 14,32.8118234,-96.7690868,Entire home/apt,143,1,8,2024-05-30,1.89,11,141,8,
1130101978294299287,Queen bedroom in Bishop Arts!,454503385,Melissa,,District 1,32.74218,-96.85644,Private room,90,30,0,,,10,178,0,
1130350177920832951,Texas Boho House,442555507,Tara,,District 14,32.81492,-96.78341,Entire home/apt,134,2,16,2024-06-29,4.00,1,165,16,
1130545449653267555,Modern Uptown Gem,492903135,Andrew,,District 14,32.80866648521136,-96.7940166858803,Entire home/apt,210,30,0,,,3,159,0,
1131336219932130261,Urban Elegance: Lux 2/2  Free Parking/ Downtown,571484909,Vequan,,District 14,32.79991373236738,-96.7864491418004,Entire home/apt,116,2,10,2024-07-27,2.44,1,258,10,
1131664576715653578,Downtown 24FL 2BD Downtown King Suite Wifi +GYM,128941392,Sam,,District 14,32.7790271,-96.8032804,Entire home/apt,100,1,1,2024-06-16,0.47,2,270,1,
1131768111729969075,"Modern home, Close to it all!",78177305,Shawn,,District 4,32.75212,-96.80042,Entire home/apt,140,2,1,2024-05-19,0.33,1,63,1,
1131923073255933026,NEW - Stylish Urban Retreat Near Uptown Dallas,184874730,Amaica,,District 14,32.81587600318423,-96.80975405452394,Entire home/apt,142,30,2,2024-05-27,0.65,24,201,2,
1132215399334029727,Luxx 1BR | City View | Parking Included,492310945,Mariam,,District 14,32.78120513126749,-96.79798736374062,Entire home/apt,80,1,25,2024-08-15,5.91,2,206,25,
1132287535210895220,Oasis Retreat & Serene Haven,491221445,Nova,,District 6,32.78039916420863,-96.87574841947927,Entire home/apt,301,5,0,,,4,232,0,
1132301632083125879,Rustic Duplex 7 min from Airport,449587064,Sovereign Property,,District 2,32.83732416278098,-96.85761805804437,Entire home/apt,119,1,5,2024-07-26,1.43,2,38,5,
1132378532470493575,Elegant 1BR with Desk + Monitor Near DT|DeepEllum,452749393,Jacob,,District 2,32.800922994620336,-96.7814129549335,Entire home/apt,102,1,5,2024-06-24,1.18,14,357,5,
1132381515445904440,Cozy 1BR APT with Desk & Monitor Near Downtown,452749393,Jacob,,District 2,32.801169139927154,-96.78095278674412,Entire home/apt,102,1,7,2024-08-15,1.74,14,357,7,
1132382925639351173,Cozy 1BR with Desk + Monitor Near DT|DeepEllum,452749393,Jacob,,District 2,32.80197911464404,-96.77913930436289,Entire home/apt,84,1,8,2024-07-09,2.02,14,360,8,
1132506003615782252,Peace Pad Retreat in the M Streets,183395356,Larry,,District 14,32.832334231777914,-96.77036577975632,Entire home/apt,67,30,1,2024-08-03,1,1,316,1,
1132557114868131819,Central Dallas - Alluring Premiere Stay l 1Bd,397779955,Y.H.,,District 2,32.79776,-96.77104,Entire home/apt,78,1,8,2024-07-29,1.89,52,358,8,
1132612336989996080,comfortable private room with a attached batharea,532616509,Charles,,District 10,32.91533,-96.7303,Private room,43,1,15,2024-07-21,4.02,7,90,15,
1132613178288569592,Downtown Dallas l Modern Sleek 1B Abode,397779955,Y.H.,,District 2,32.797900858479814,-96.77080009096458,Entire home/apt,79,1,15,2024-08-15,3.75,52,358,15,
1132639560125891707,Central Dallas - SLEEK Luxurious 1Bd,397779955,Y.H.,,District 2,32.797273518513386,-96.76905308987702,Entire home/apt,78,1,9,2024-08-09,2.25,52,358,9,
1132679660276090930,Champagne Room - HomeAWAY,86387574,Jinan,,District 13,32.9043,-96.87471,Private room,59,3,2,2024-04-19,0.49,2,27,2,
1132826651042704664,Dallas DreamGetaway Skyline View,491221445,Nova,,District 2,32.76955555598294,-96.78825898562744,Entire home/apt,302,6,0,,,4,269,0,
1132900632765352364,Casa Ravinia. Live Like a Local. 5 min Bishop Arts,12121542,AirQueen,,District 1,32.74619,-96.87068,Entire home/apt,126,1,9,2024-08-10,3.18,1,334,9,
1133238648879655920,M1 - Comfy Modern Center City Luxury Dallas Home,435498255,Leslie,,District 2,32.8023758,-96.78451849999999,Entire home/apt,314,1,2,2024-06-13,0.54,19,362,2,
1133342857947261061,Highrise in the Heart of Dallas,565371804,Briana,,District 14,32.78254169613717,-96.79792222512772,Entire home/apt,110,3,1,2024-05-08,0.29,1,269,1,
1133388071391458902,Modern North Dallas Place,318429942,Markel,,District 12,33.01120989884902,-96.824491918087,Entire home/apt,100,1,18,2024-08-11,4.54,1,259,18,
1133497972212515163,Sky Luxury/Free Parking/Downtown/Pool/Gym/K'Bed,169096992,Abraham,,District 14,32.78254020772258,-96.7980480867213,Entire home/apt,134,1,36,2024-08-11,9.00,4,248,36,
1133572810001008346,Dallas Gem: 3BR Prime Location,567784269,Matt,,District 13,32.904591,-96.8766121,Entire home/apt,152,30,0,,,1,250,0,
1134078855102482610,Chic 1BDR Near Downtown with Parking | Kay Bailey,236859754,RDM Management,,District 2,32.7692334,-96.7873678,Entire home/apt,74,1,9,2024-08-09,3.18,13,263,9,
1134086981109395640,Central 1BDR Near Downtown with Parking|Kay Bailey,236859754,RDM Management,,District 2,32.7692334,-96.7873678,Entire home/apt,83,1,13,2024-08-05,3.28,13,358,13,
1134147913977260485,6 Mins to Deep Ellum - Cozy Apt,434390789,Jussolovely,,District 2,32.8070902,-96.7735477,Entire home/apt,84,1,2,2024-07-04,0.64,1,151,2,
1134677799272154217,Family home in heart of Dallas,36877234,Sumit,,District 13,32.8883423,-96.836084,Entire home/apt,241,2,10,2024-06-16,2.52,1,334,10,
1134996893544388259,Fantastic family house,487104587,R,,District 4,32.6940604,-96.85061590000001,Entire home/apt,97,2,7,2024-07-21,1.76,2,268,7,
1135105934390077780,"Bright & Charming Bishop Arts, Walk Everywhere!",487084774,Nicholas,,District 1,32.74935117515267,-96.84126544743776,Entire home/apt,70,1,27,2024-08-11,6.98,2,240,27,
1135125491298904415,Uptown Condo 12,191412276,Ruwani,,District 14,32.806087,-96.81084729999999,Entire home/apt,82,2,5,2024-06-09,1.61,4,156,5,
1135417486632211578,Quick Getaway,158468745,Adrian,,District 8,32.68574,-96.60818,Private room,60,1,3,2024-07-12,0.80,1,269,3,
1135632487967143281,Spacious 1BR+Workstation Downtown Deep Ellum~5mins,90718880,Sergio,,District 2,32.79423,-96.76449,Entire home/apt,92,7,1,2024-05-10,0.30,4,213,1,
1135742611687552175,Cozy 1Br APT on State & Allen,184275957,Shray,,District 14,32.79756,-96.798645,Entire home/apt,100,1,33,2024-08-10,8.25,1,45,33,
1135838260203201853,Modern Retreat: Downtown Dallas,491221445,Nova,,District 6,32.78935384650489,-96.8491661346764,Entire home/apt,258,7,0,,,4,269,0,
1136105893150964979,Perfect Week-to-Week Stay,68299103,E,,District 2,32.80681,-96.77244,Entire home/apt,115,1,3,2024-07-27,1.76,6,161,3,
1136233436195176308,Luxury Condo Suite-Apartment,572644128,Erionna,,District 10,32.91284,-96.7206,Entire home/apt,110,1,1,2024-08-13,1,1,353,1,
1136245039661159830,"Dallas Apartment w/ Pool Access, 10 Mi to Downtown",456475914,Evolve,,District 10,32.88058,-96.71969,Entire home/apt,101,2,3,2024-06-24,0.92,37,359,3,
1136245041292767761,Charming Dallas Apt w/ Pool Access - 9 Mi to Dtwn!,456475914,Evolve,,District 13,32.86671325254016,-96.74605305427215,Entire home/apt,101,2,5,2024-07-29,1.76,37,364,5,
1136245095280912023,Modern Apartment Near Dtwn Dallas w/ Pool Access!,456475914,Evolve,,District 10,32.87977,-96.71719,Entire home/apt,101,2,4,2024-06-24,1.07,37,354,4,
1136245436475396523,Bright Apt w/ Pool Access: 9 Mi to Downtown Dallas,456475914,Evolve,,District 13,32.86667,-96.74389,Entire home/apt,101,2,4,2024-06-08,1.08,37,364,4,
1136278026374694692,"Cityscape, DTWN AAC Deep Ellum Fair Park Dos Equis",90718880,Sergio,,District 2,32.79197,-96.76064,Entire home/apt,229,2,2,2024-06-30,0.71,4,179,2,
1136282809033003164,Spacious Historical 2 Bed House,43042344,Rent On Your Terms,,District 14,32.80074,-96.76299,Entire home/apt,85,2,4,2024-07-14,1.12,43,305,4,
1136287638380114862,Homey Studio in Munger Place,43042344,Rent On Your Terms,,District 14,32.80068,-96.76206,Entire home/apt,56,30,0,,,43,350,0,
1136306947567840436,Cozy Studio in Munger Place,43042344,Rent On Your Terms,,District 14,32.80175,-96.76053,Entire home/apt,60,30,1,2024-07-07,0.70,43,364,1,
1136309416644517319,Castle on the Hill,43042344,Rent On Your Terms,,District 4,32.72375,-96.78619,Entire home/apt,119,2,4,2024-07-01,1.07,43,365,4,
1136329023640448716,Luxury Apt Downtown Dallas + Skyline View,217486557,Jasmine,,District 2,32.78385713172583,-96.78425095134219,Entire home/apt,144,1,3,2024-08-12,3,1,239,3,
1136367756273775783,North Dallas/Addison,193220705,Kelci,,District 11,32.9724,-96.80475,Entire home/apt,193,30,1,2024-07-17,0.94,1,364,1,
1136421531619960325,Private Room in Uptown Dallas,345542180,Divya,,District 9,32.84925,-96.75352,Private room,70,30,2,2024-05-19,0.57,3,261,2,
1136450485951968925,Cozy 1 bedroom In (Deep Ellum.),391491468,Destinie,,District 2,32.786001900813034,-96.78162787109613,Entire home/apt,104,1,17,2024-07-31,4.21,1,243,17,
1136764843858840602,"Modern 18th FL CozySuites w/pool, gym #5",372592509,CozySuites Dallas,,District 14,32.78165610000001,-96.79883439999999,Entire home/apt,91,2,0,,,48,336,0,
1136918507969766223,Newly Reno Boho Medical District,423373061,Luwan,,District 2,32.83373572527958,-96.85165767421935,Entire home/apt,149,2,4,2024-06-04,1.07,2,333,4,
1136959849361989491,Luxury Resort Living,7108630,Chris,,District 6,32.79407792865968,-96.85322271560014,Private room,73,1,2,2024-06-01,0.66,1,225,2,
1137079801229912660,Modern Luxury in Turtle Creek,442994570,Todd,,District 14,32.81218,-96.8042,Entire home/apt,350,2,19,2024-06-24,0.75,23,308,6,
1137080008035235471,Mod Squad - 5 bd Modern Luxury w/pool & game room,442994570,Todd,,District 14,32.81732,-96.76638,Entire home/apt,348,2,17,2024-07-22,0.82,23,308,8,
1137080621867840281,Modern Serenity - Luxurious Home w/Pool!,442994570,Todd,,District 14,32.82335403929346,-96.76334293801884,Entire home/apt,299,2,8,2024-05-10,0.61,23,336,6,
1137368049589335678,DT Dallas | LUXE Urban Oasis | 1BD Apt,397779955,Y.H.,,District 2,32.79481,-96.76994,Entire home/apt,64,1,8,2024-08-03,2.35,52,358,8,
1137412266362747604,Downtown Dallas | LUXE Urban Haven | 1BD Retreat,397779955,Y.H.,,District 2,32.79322984683273,-96.76815441049742,Entire home/apt,68,1,9,2024-08-09,2.35,52,358,9,
1137422203030442123,Downtown Dallas | Baylor MED | 1Bed Urban Dwelling,397779955,Y.H.,,District 2,32.79523,-96.77061,Entire home/apt,78,1,1,2024-04-26,0.26,52,358,1,
1137681189895876653,1 Bedroom Cottage Near Bishop Arts!,106289693,Vello,,District 1,32.74898131258033,-96.82310635919055,Entire home/apt,66,2,6,2024-07-30,1.96,5,143,6,
1137696591756721090,Luxury Apt Downtown Dallas + Skyline View,572451896,Jasmine,,District 2,32.78501,-96.78048,Entire home/apt,195,1,5,2024-08-11,4.05,1,40,5,
1137723340084235025,Charming and Cozy 1/Bed 1 Bath,184874730,Amaica,,District 14,32.81446091603591,-96.80946973654629,Entire home/apt,88,30,2,2024-08-03,0.50,24,221,2,
1137795148098149125,Dallas Hideaway,572973313,Carolina,,District 11,32.96833393467965,-96.8199423334143,Entire home/apt,110,1,7,2024-07-22,2.00,1,255,7,
1137866994459070517,The Radiant at Trinity Groves - Dallas,125817726,Mike,,District 6,32.78121739999395,-96.84596538045797,Entire home/apt,216,2,7,2024-08-02,2.23,2,181,7,
1137898090978607557,"Central, Pool, BBQ Grill, Luxe!",449641244,Stand Out Stays,,District 6,32.76872,-96.84043899999999,Entire home/apt,198,1,9,2024-08-11,2.78,7,257,9,
1137911157096894065,"(CS) 5157    1br Corporate Suite, Parking, Pool",358619880,Properties By Preston,,District 14,32.81215229861192,-96.81222790835476,Entire home/apt,84,31,1,2024-05-28,0.36,32,197,1,
1137942421469716229,2BR 2.5BA Uptown Gem Walk to Arena,90871100,Tatianna,,District 2,32.79127,-96.80802,Entire home/apt,275,2,7,2024-07-03,2.12,1,257,7,
1137969495060477033,Dallas Cozy Escape+Free Parking,532643490,Los Rios,,District 2,32.80829,-96.77305,Entire home/apt,66,1,7,2024-07-22,1.88,6,259,7,
1138007684233969290,Cozy Apartment in heart of Oaklawn,509457331,Skyrun Dallas,,District 14,32.8148444,-96.8084319,Entire home/apt,100,2,1,2024-05-20,0.33,23,55,1,
1138317210143291797,Beautiful One-Bedroom|New with WI-FI-B,213227611,Spenser,,District 13,32.88925,-96.76623,Entire home/apt,75,1,5,2024-05-28,1.26,11,265,5,
1138434396095656579,"Oak Lawn, Med District, Walkable Area H3",9124824,Kevin,,District 14,32.8125864,-96.8102115,Entire home/apt,80,30,0,,,15,203,0,
1138448603529554886,"Adorable, Cozy Efficiency Unit!",447814784,Kelly,,District 14,32.83025761973181,-96.7741778068573,Entire home/apt,49,3,3,2024-08-08,3,2,43,3,
1138494932108553090,Upstairs master w/ private bath,152049665,Caroline,,District 3,32.66695820472883,-96.95468433674807,Private room,,30,0,,,4,1,0,
1138503634115366460,Cozy room with shared bath,152049665,Caroline,,District 3,32.666988348027985,-96.95303350478352,Private room,39,30,1,2024-07-31,1,4,364,1,
1138513284477646358,Lovely space with shared bath,152049665,Caroline,,District 3,32.668838326022154,-96.9530441629946,Private room,39,30,1,2024-07-12,0.81,4,364,1,
1138555068981499915,Modern Luxury Retreat w/ Pool,23916014,Braden,,District 14,32.8118,-96.75621,Entire home/apt,118,5,2,2024-08-10,0.59,82,352,2,
1138584248814914329,Stylish 2-Story Loft Retreat,23916014,Braden,,District 14,32.81043138143784,-96.75614228461713,Entire home/apt,145,5,0,,,82,364,0,
1138710318709035138,Uptown Lakewood 2 bedroom gem,561871736,Edward Rose,,District 2,32.8011146,-96.7581817,Entire home/apt,82,2,3,2024-06-12,0.99,7,266,3,
1138735717513285161,Your Stay Min. from Baylor MD,573239396,Hector,,District 2,32.7954934953318,-96.77404871668074,Entire home/apt,63,95,1,2024-05-18,0.32,1,324,1,
1139235731193876477,Modern Zen Home - Private Master Bed & Bath Suite,186083850,Leroy,,District 8,32.65768,-96.85325,Private room,43,2,0,,,3,254,0,
1139401015850492050,Modern Zen Home - Private Room,186083850,Leroy,,District 8,32.655835748513105,-96.8540904497712,Private room,42,2,0,,,3,254,0,
1139761782176301657,Downtown Dallas Farmers market,506610435,Alicia Nicole,,District 2,32.77930779583092,-96.78798747141417,Entire home/apt,113,1,7,2024-07-26,1.86,1,265,7,
1139924397501261453,The Green Getaway- 2 bedroom Comfort,503574232,Associated Building,,District 14,32.80830892006513,-96.79924102656217,Entire home/apt,120,1,3,2024-06-23,1.18,1,242,3,
1139951669200043670,"Landing | Stunning 1BD, Gym, Pool",263502162,Landing,,District 13,32.89055103527255,-96.76747263382407,Entire home/apt,82,30,0,,,12,364,0,
1139952021425425360,"Landing | Stylish 1BD, Gym, Pool",263502162,Landing,,District 13,32.89100836633925,-96.76763550315277,Entire home/apt,86,30,0,,,12,362,0,
1139952208862164956,"Landing | Amazing 1BD, Gym, Pool",263502162,Landing,,District 13,32.890918014193254,-96.76771287898156,Entire home/apt,107,30,0,,,12,365,0,
1139952776539474424,"Landing | Incredible 1BD, Gym, Pool",263502162,Landing,,District 13,32.89091,-96.76723,Entire home/apt,82,30,0,,,12,362,0,
1139953322684554374,"Landing | Chic Studio, Pool, Gym",263502162,Landing,,District 2,32.82616191039195,-96.82388850434779,Entire home/apt,80,30,0,,,12,355,0,
1139953541768454828,"Landing | Spectacular Studio, Gym, Pool",263502162,Landing,,District 2,32.82524683813529,-96.82429551508066,Entire home/apt,81,30,0,,,12,361,0,
1139953907345747483,"Landing | Stylish Studio, Pool, Gym",263502162,Landing,,District 2,32.82427908954,-96.82383935757261,Entire home/apt,85,30,1,2024-05-31,0.38,12,361,1,
1139954091080916605,"Landing | Stylish Studio, Pool, Gym",263502162,Landing,,District 2,32.82569938652762,-96.8227017825749,Entire home/apt,85,30,0,,,12,357,0,
1140289158876309605,Relaxing Private Bedroom,50122489,Destinee,,District 6,32.78841289171327,-96.8557792954897,Private room,120,1,0,,,2,254,0,
1140292999494447396,Shades of Sage - Luxurious City View,366159245,LuxResis,,District 2,32.7721740436225,-96.79404229027253,Entire home/apt,125,1,13,2024-08-14,3.61,5,303,13,
1140532167293028220,Gated+Central 1BR Apt near Knox/Henderson,243993091,Noemi,,District 2,32.81245,-96.77861,Entire home/apt,84,1,12,2024-07-27,3.43,35,260,12,
1140595418040997623,Serenity 4,568124249,Teresa,,District 14,32.80050292431125,-96.8034313235724,Entire home/apt,49,1,5,2024-07-27,1.36,10,266,5,
1140622939135062852,Stylish 1BR Apt+Walk to Knox/Henderson+Gated!,243993091,Noemi,,District 2,32.81414206605682,-96.7781553300361,Entire home/apt,93,1,16,2024-08-05,4.25,35,254,16,
1140662220346558632,D123 - Three Joined Modern Homes,435498255,Leslie,,District 2,32.802857034709284,-96.78484719246626,Entire home/apt,1449,1,0,,,19,360,0,
1140665183189675964,Sleeps6/PerfectLocation/Walk to Baylor/FreeParking,299939150,Danielle,,District 2,32.78735350008664,-96.78076691828454,Entire home/apt,130,2,7,2024-07-08,1.93,5,154,7,
1140899018191965148,Downtown Modern Central Located 1Br Gym/Pool/,524279932,Noemi,,District 14,32.8080054,-96.80027150000001,Entire home/apt,150,1,14,2024-08-11,3.96,1,258,14,
1141297670200617491,Contemporary 1BR | City View | Parking Included,239672587,Genesis,,District 14,32.78086653081248,-96.79777230874886,Entire home/apt,91,1,30,2024-08-15,7.96,3,253,30,
1141302576621069291,"Cozy, Comfy Retreat:Twin Bed(L2)",21413223,Jade,,District 12,33.00137,-96.84651,Shared room,36,1,4,2024-07-10,1.36,10,270,4,
1141402793346814624,King Room Non Smoking,568741708,Shashikant,,District 2,32.79366,-96.73887,Private room,200,1,0,,,1,269,0,
1141595720528426325,Emerald Green Gem In Deep Ellum,573936979,Kenya,,District 2,32.785057857552786,-96.78215029642759,Entire home/apt,100,1,0,,,1,362,0,
1141978448413910679,Serene Sanctuary: Modern House,21413223,Jade,,District 12,33.000289381282414,-96.84470059237668,Shared room,36,1,4,2024-06-17,1.43,10,269,4,
1142134333473999408,Dallas Delight Retreat (L2),21413223,Jade,,District 12,32.99991127081804,-96.84693931995281,Shared room,36,1,1,2024-05-31,0.38,10,270,1,
1142141185102243509,Serene Sanctuary: Modern(U1),21413223,Jade,,District 12,32.999815446268556,-96.84636910286189,Shared room,36,1,0,,,10,270,0,
1142144261708589982,Serene Sanctuary: Modern(U2),21413223,Jade,,District 12,33.00200777710021,-96.84614521161565,Shared room,35,1,2,2024-06-12,0.81,10,270,2,
1142153816844855377,7600 Square Foot Grand Estate.,24407447,Blake,,District 10,32.8956849,-96.73915869999999,Entire home/apt,558,1,3,2024-07-26,1.22,14,244,3,
1142219596075318008,Carols Chateau,157190555,Brie,,District 7,32.805407608528924,-96.67821054084813,Entire home/apt,98,3,2,2024-06-16,0.71,1,260,2,
1142286117868227428,2 Mins to DT & Convention Center I Luxury 2 Bed,13459519,Susanna,,District 2,32.7690468,-96.7921419,Entire home/apt,124,2,11,2024-08-11,4.58,5,348,11,
1142430230062503457,Penthouse in Downtown Dallas,490400448,Santiago,,District 14,32.78355,-96.80012,Entire home/apt,179,1,20,2024-08-16,7.69,1,328,20,
1142673816744627664,"Modern, skyline views w/private rooftop, min to DT",217337704,Broghan,,District 2,32.805132466992816,-96.7804695423279,Entire home/apt,277,2,13,2024-08-11,4.59,1,152,13,
1142729284943370639,The Charmer in Bishop Arts,571426865,Fereshteh,,District 1,32.74787999999999,-96.8379314,Entire home/apt,217,2,9,2024-06-30,2.41,1,145,9,
1142899401123159452,Industrial Glam (1bed loft apt),24057831,Elvy,,District 2,32.76817,-96.78828,Entire home/apt,107,2,0,,,1,21,0,
1143093289062387085,"Paddle & Play: Waterfront, Game Room, Boat & Gym",488674471,Lilly,,District 9,32.87052,-96.52127,Entire home/apt,249,3,3,2024-07-02,0.99,3,319,3,
1143468017423074422,Trendy Modern Deep Ellum / Lower Greenville Stay,574359374,Debra,,District 2,32.80617,-96.77465,Entire home/apt,81,3,9,2024-08-11,3.38,1,158,9,
